dataset,feature
ahrf_health,#FTEOtherPersonnelInclNursHomes;STNG/LTHosps2017
ahrf_health,#FTEOtherPersonnelInclNursHomes;STNG/LTHosps2015
ahrf_health,#FTEOtherPersonnelInclNursHomes;STNG/LTHosps2010
ahrf_health,"#FTEAllOthPersonnel,VAHospInclNH;Res,Train,LPN/LVNandOth2017"
ahrf_health,#FTETotalHospitalPersonnelShortTermGeneralHospitals2017
ahrf_health,#FTETotalHospitalPersonnelShortTermGeneralHospitals2015
ahrf_health,#FTETotalHospitalPersonnelShortTermGeneralHospitals2010
ahrf_health,#FTETotalHospitalPersonnelSTNon-Gen+LongTermHosps2017
ahrf_health,#FTETotalHospitalPersonnelSTNon-Gen+LongTermHosps2015
ahrf_health,#FTETotalHospitalPersonnelSTNon-Gen+LongTermHosps2010
ahrf_health,#FTETotNursHomePersonnelShortTermGeneralHospitals2017
ahrf_health,#FTETotNursHomePersonnelShortTermGeneralHospitals2015
ahrf_health,#FTETotNursHomePersonnelShortTermGeneralHospitals2010
ahrf_health,#FTETotNursHomePersonnelSTNon-Gen+LongTermHosps2017
ahrf_health,#FTETotNursHomePersonnelSTNon-Gen+LongTermHosps2015
ahrf_health,#FTETotNursHomePersonnelSTNon-Gen+LongTermHosps2010
ahrf_health,"TotalFacilityPersonnel,FTInclNursHomes;STGenHosps2017"
ahrf_health,"TotalFacilityPersonnel,FTInclNursHomes;STGenHosps2015"
ahrf_health,"TotalFacilityPersonnel,FTInclNursHomes;STGenHosps2010"
ahrf_health,"TotalFacilityPersonnel,FTInclNursHomes;STNG/LTHosps2017"
ahrf_health,"TotalFacilityPersonnel,FTInclNursHomes;STNG/LTHosps2015"
ahrf_health,"TotalFacilityPersonnel,FTInclNursHomes;STNG/LTHosps2010"
ahrf_health,"TotalFacilityPersonnel,PTInclNursHomes;STGenHosps2017"
ahrf_health,"TotalFacilityPersonnel,PTInclNursHomes;STGenHosps2015"
ahrf_health,"TotalFacilityPersonnel,PTInclNursHomes;STGenHosps2010"
ahrf_health,"TotalFacilityPersonnel,PTInclNursHomes;STNG/LTHosps2017"
ahrf_health,"TotalFacilityPersonnel,PTInclNursHomes;STNG/LTHosps2015"
ahrf_health,"TotalFacilityPersonnel,PTInclNursHomes;STNG/LTHosps2010"
ahrf_health,"TotFacilityPersonnl,VacanciesInclNursHomes;STGenHosps2017"
ahrf_health,"TotFacilityPersonnl,VacanciesInclNursHomes;STGenHosps2015"
ahrf_health,"TotFacilityPersonnl,VacanciesInclNursHomes;STGenHosps2010"
ahrf_health,"TotFacilityPersonnl,VacanciesInclNursHomes;STNG/LTHosps2017"
ahrf_health,"TotFacilityPersonnl,VacanciesInclNursHomes;STNG/LTHosps2015"
ahrf_health,"TotFacilityPersonnl,VacanciesInclNursHomes;STNG/LTHosps2010"
ahrf_health,"PhysiciansandDentists,FTInclNursHomes;STGenHosps2017"
ahrf_health,"PhysiciansandDentists,FTInclNursHomes;STNG/LTHosps2017"
ahrf_health,"PhysiciansandDentists,PTInclNursHomes;STGenHosps2017"
ahrf_health,"PhysiciansandDentists,PTInclNursHomes;STNG/LTHosps2017"
ahrf_health,"PhysiciansandDentists,VacanciesInclNursHomes;STGenHosps2017"
ahrf_health,"PhysiciansandDentists,VacanciesInclNursHomes;STNG/LTHosps2017"
ahrf_health,"Medical/DentalRes/Interns,FTInclNursHomes;STGenHosps2017"
ahrf_health,"Medical/DentalRes/Interns,FTInclNursHomes;STNG/LTHosps2017"
ahrf_health,"Medical/DentalRes/Interns,PTInclNursHomes;STGenHosps2017"
ahrf_health,"Medical/DentalRes/Interns,PTInclNursHomes;STNG/LTHosps2017"
ahrf_health,"Med/DentalRes/Inter,VacanciesShortTermGeneralHospitals2017"
ahrf_health,"Med/DentalRes/Inter,VacanciesSTNon-Gen+LongTermHosps2017"
ahrf_health,"OtherTrainees,Full-TimeSeeUserDocforDef;STGenHs2017"
ahrf_health,"OtherTrainees,Full-TimeSeeUserDocforDef;STNG/LT2017"
ahrf_health,"OtherTrainees,Part-TimeSeeUserDocforDef;STGenHs2017"
ahrf_health,"OtherTrainees,Part-TimeSeeUserDocforDef;STNG/LT2017"
ahrf_health,"OtherTrainees,VacanciesShortTermGeneralHospitals2017"
ahrf_health,"OtherTrainees,VacanciesSTNon-Gen+LongTermHosps2017"
ahrf_health,"RegisteredNurses,Full-TimeInclNursHomes;STGenHosps2017"
ahrf_health,"RegisteredNurses,Full-TimeInclNursHomes;STNG/LTHosps2017"
ahrf_health,"RegisteredNurses,Part-TimeInclNursHomes;STGenHosps2017"
ahrf_health,"RegisteredNurses,Part-TimeInclNursHomes;STNG/LTHosps2017"
ahrf_health,"RegisteredNurses,VacanciesShortTermGeneralHospitals2017"
ahrf_health,"RegisteredNurses,VacanciesSTNon-Gen+LongTermHosps2017"
ahrf_health,"LPN/LVNs,Full-TimeInclNursHomes;STGenHosps2017"
ahrf_health,"LPN/LVNs,Full-TimeInclNursHomes;STNG/LTHosps2017"
ahrf_health,"LPN/LVNs,Part-TimeInclNursHomes;STGenHosps2017"
ahrf_health,"LPN/LVNs,Part-TimeInclNursHomes;STNG/LTHosps2017"
ahrf_health,"LPN/LVNs,VacanciesShortTermGeneralHospitals2017"
ahrf_health,"LPN/LVNs,VacanciesSTNon-Gen+LongTermHosps2017"
ahrf_health,"NursingAssistivePersonnel,FTInclNursHomes;STGenHosps2017"
ahrf_health,"NursingAssistivePersonnel,FTInclNursHomes;STNG/LTHosps2017"
ahrf_health,"NursingAssistivePersonnel,PTInclNursHomes;STGenHosps2017"
ahrf_health,"NursingAssistivePersonnel,PTInclNursHomes;STNG/LTHosps2017"
ahrf_health,"NursAssistivePers,VacanciesShortTermGeneralHospitals2017"
ahrf_health,"NursAssistivePers,VacanciesSTNon-Gen+LongTermHosps2017"
ahrf_health,"RadiologyTechnicians,FTInclNursHomes;STGenHosps2017"
ahrf_health,"RadiologyTechnicians,FTInclNursHomes;STNG/LTHosps2017"
ahrf_health,"RadiologyTechnicians,PTInclNursHomes;STGenHosps2017"
ahrf_health,"RadiologyTechnicians,PTInclNursHomes;STNG/LTHosps2017"
ahrf_health,"RadiologyTechnicians,VacanciesShortTermGeneralHospitals2017"
ahrf_health,"RadiologyTechnicians,VacanciesSTNon-Gen+LongTermHosps2017"
ahrf_health,"LaboratoryTechnicians,FTInclNursHomes;STGenHosps2017"
ahrf_health,"LaboratoryTechnicians,FTInclNursHomes;STNG/LTHosps2017"
ahrf_health,"LaboratoryTechnicians,PTInclNursHomes;STGenHosps2017"
ahrf_health,"LaboratoryTechnicians,PTInclNursHomes;STNG/LTHosps2017"
ahrf_health,"LaboratoryTechnician,VacanciesShortTermGeneralHospitals2017"
ahrf_health,"LaboratoryTechnician,VacanciesSTNon-Gen+LongTermHosps2017"
ahrf_health,"Pharmacists,Licensed,FTInclNursHomes;STGenHosps2017"
ahrf_health,"Pharmacists,Licensed,FTInclNursHomes;STNG/LTHosps2017"
ahrf_health,"Pharmacists,Licensed,PTInclNursHomes;STGenHosps2017"
ahrf_health,"Pharmacists,Licensed,PTInclNursHomes;STNG/LTHosps2017"
ahrf_health,"Pharmacists,Licensed,VacanciesShortTermGeneralHospitals2017"
ahrf_health,"Pharmacists,Licensed,VacanciesSTNon-Gen+LongTermHosps2017"
ahrf_health,"PharmacyTechnicians,FTInclNursHomes;STGenHosps2017"
ahrf_health,"PharmacyTechnicians,FTInclNursHomes;STNG/LTHosps2017"
ahrf_health,"PharmacyTechnicians,PTInclNursHomes;STGenHosps2017"
ahrf_health,"PharmacyTechnicians,PTInclNursHomes;STNG/LTHosps2017"
ahrf_health,"PharmacyTechnicians,VacanciesShortTermGeneralHospitals2017"
ahrf_health,"PharmacyTechnicians,VacanciesSTNon-Gen+LongTermHosps2017"
ahrf_health,"RespiratoryTherapists,FTInclNursHomes;STGenHosps2017"
ahrf_health,"RespiratoryTherapists,FTInclNursHomes;STNG/LTHosps2017"
ahrf_health,"RespiratoryTherapists,PTInclNursHomes;STGenHosps2017"
ahrf_health,"RespiratoryTherapists,PTInclNursHomes;STNG/LTHosps2017"
ahrf_health,"RespiratoryTherapist,VacanciesShortTermGeneralHospitals2017"
ahrf_health,"RespiratoryTherapist,VacanciesSTNon-Gen+LongTermHosps2017"
ahrf_health,"AllOtherPersonnel,Full-TimeInclNursHomes;STGenHosps2017"
ahrf_health,"AllOtherPersonnel,Full-TimeInclNursHomes;STNG/LTHosps2017"
ahrf_health,"AllOtherPersonnel,Part-TimeInclNursHomes;STGenHosps2017"
ahrf_health,"AllOtherPersonnel,Part-TimeInclNursHomes;STNG/LTHosps2017"
ahrf_health,"AllOtherPersonnel,VacanciesShortTermGeneralHospitals2017"
ahrf_health,"AllOtherPersonnel,VacanciesSTNon-Gen+LongTermHosps2017"
ahrf_health,"TotalHospPersonnel,Full-TimeShortTermGeneralHospitals2017"
ahrf_health,"TotalHospPersonnel,Full-TimeShortTermGeneralHospitals2015"
ahrf_health,"TotalHospPersonnel,Full-TimeShortTermGeneralHospitals2010"
ahrf_health,"TotalHospPersonnel,Full-TimeSTNon-Gen+LongTermHosps2017"
ahrf_health,"TotalHospPersonnel,Full-TimeSTNon-Gen+LongTermHosps2015"
ahrf_health,"TotalHospPersonnel,Full-TimeSTNon-Gen+LongTermHosps2010"
ahrf_health,"TotalHospPersonnel,Part-TimeShortTermGeneralHospitals2017"
ahrf_health,"TotalHospPersonnel,Part-TimeShortTermGeneralHospitals2015"
ahrf_health,"TotalHospPersonnel,Part-TimeShortTermGeneralHospitals2010"
ahrf_health,"TotalHospPersonnel,Part-TimeSTNon-Gen+LongTermHosps2017"
ahrf_health,"TotalHospPersonnel,Part-TimeSTNon-Gen+LongTermHosps2015"
ahrf_health,"TotalHospPersonnel,Part-TimeSTNon-Gen+LongTermHosps2010"
ahrf_health,"NursingHomePersonnelTot,FTShortTermGeneralHospitals2017"
ahrf_health,"NursingHomePersonnelTot,FTShortTermGeneralHospitals2015"
ahrf_health,"NursingHomePersonnelTot,FTShortTermGeneralHospitals2010"
ahrf_health,"NursingHomePersonnelTot,FTSTNon-Gen+LongTermHosps2017"
ahrf_health,"NursingHomePersonnelTot,FTSTNon-Gen+LongTermHosps2015"
ahrf_health,"NursingHomePersonnelTot,FTSTNon-Gen+LongTermHosps2010"
ahrf_health,"NursingHomePersonnelTot,PTShortTermGeneralHospitals2017"
ahrf_health,"NursingHomePersonnelTot,PTShortTermGeneralHospitals2015"
ahrf_health,"NursingHomePersonnelTot,PTShortTermGeneralHospitals2010"
ahrf_health,"NursingHomePersonnelTot,PTSTNon-Gen+LongTermHosps2017"
ahrf_health,"NursingHomePersonnelTot,PTSTNon-Gen+LongTermHosps2015"
ahrf_health,"NursingHomePersonnelTot,PTSTNon-Gen+LongTermHosps2010"
ahrf_health,"NursingHomePersTot,VacanciesShortTermGeneralHospitals2017"
ahrf_health,"NursingHomePersTot,VacanciesShortTermGeneralHospitals2015"
ahrf_health,"NursingHomePersTot,VacanciesShortTermGeneralHospitals2010"
ahrf_health,"NursingHomePersTot,VacanciesSTNon-Gen+LongTermHosps2017"
ahrf_health,"NursingHomePersTot,VacanciesSTNon-Gen+LongTermHosps2015"
ahrf_health,"NursingHomePersTot,VacanciesSTNon-Gen+LongTermHosps2010"
ahrf_health,"AdvancedPracticeRegNurses,FTShortTermGeneralHospitals2017"
ahrf_health,"AdvancedPracticeRegNurses,FTShortTermGeneralHospitals2015"
ahrf_health,"AdvancedPracticeRegNurses,FTSTNon-Gen+LongTermHosps2017"
ahrf_health,"AdvancedPracticeRegNurses,FTSTNon-Gen+LongTermHosps2015"
ahrf_health,"AdvancedPracticeRegNurses,PTShortTermGeneralHospitals2017"
ahrf_health,"AdvancedPracticeRegNurses,PTShortTermGeneralHospitals2015"
ahrf_health,"AdvancedPracticeRegNurses,PTSTNon-Gen+LongTermHosps2017"
ahrf_health,"AdvancedPracticeRegNurses,PTSTNon-Gen+LongTermHosps2015"
ahrf_health,"PhysicianAssistants,FTShortTermGeneralHospitals2017"
ahrf_health,"PhysicianAssistants,FTShortTermGeneralHospitals2015"
ahrf_health,"PhysicianAssistants,FTSTNon-Gen+LongTermHosps2017"
ahrf_health,"PhysicianAssistants,FTSTNon-Gen+LongTermHosps2015"
ahrf_health,"PhysicianAssistants,PTShortTermGeneralHospitals2017"
ahrf_health,"PhysicianAssistants,PTShortTermGeneralHospitals2015"
ahrf_health,"PhysicianAssistants,PTSTNon-Gen+LongTermHosps2017"
ahrf_health,"PhysicianAssistants,PTSTNon-Gen+LongTermHosps2015"
ahrf_health,"AdvancedPracticeRegNurses,FTShortTermGeneralHospitals2010"
ahrf_health,"AdvancedPracticeRegNurses,FTSTNon-Gen+LongTermHosps2010"
ahrf_health,"AdvancedPracticeRegNurses,PTShortTermGeneralHospitals2010"
ahrf_health,"AdvancedPracticeRegNurses,PTSTNon-Gen+LongTermHosps2010"
ahrf_health,DistHospBy00-04ServicesShortTermGeneralHospitals2017
ahrf_health,DistHospBy00-04ServicesShortTermGeneralHospitals2015
ahrf_health,DistHospBy00-04ServicesShortTermGeneralHospitals2010
ahrf_health,DistHospBy00-04ServicesSTNon-Gen+LongTermHosps2017
ahrf_health,DistHospBy00-04ServicesSTNon-Gen+LongTermHosps2015
ahrf_health,DistHospBy00-04ServicesSTNon-Gen+LongTermHosps2010
ahrf_health,DistHospBy05-14ServicesShortTermGeneralHospitals2017
ahrf_health,DistHospBy05-14ServicesShortTermGeneralHospitals2015
ahrf_health,DistHospBy05-14ServicesShortTermGeneralHospitals2010
ahrf_health,DistHospBy05-14ServicesSTNon-Gen+LongTermHosps2017
ahrf_health,DistHospBy05-14ServicesSTNon-Gen+LongTermHosps2015
ahrf_health,DistHospBy05-14ServicesSTNon-Gen+LongTermHosps2010
ahrf_health,DistHospBy15-24ServicesShortTermGeneralHospitals2017
ahrf_health,DistHospBy15-24ServicesShortTermGeneralHospitals2015
ahrf_health,DistHospBy15-24ServicesShortTermGeneralHospitals2010
ahrf_health,DistHospBy15-24ServicesSTNon-Gen+LongTermHosps2017
ahrf_health,DistHospBy15-24ServicesSTNon-Gen+LongTermHosps2015
ahrf_health,DistHospBy15-24ServicesSTNon-Gen+LongTermHosps2010
ahrf_health,DistHospBy25+ServicesShortTermGeneralHospitals2017
ahrf_health,DistHospBy25+ServicesShortTermGeneralHospitals2015
ahrf_health,DistHospBy25+ServicesShortTermGeneralHospitals2010
ahrf_health,DistHospBy25+ServicesSTNon-Gen+LongTermHosps2017
ahrf_health,DistHospBy25+ServicesSTNon-Gen+LongTermHosps2015
ahrf_health,DistHospBy25+ServicesSTNon-Gen+LongTermHosps2010
ahrf_health,#SkilledNursingFacilities2018
ahrf_health,#SkilledNursingFacilities2017
ahrf_health,#SkilledNursingFacilities2016
ahrf_health,#SkilledNursingFacilities2015
ahrf_health,#SkilledNursingFacilities2014
ahrf_health,#SkilledNursingFacilities2013
ahrf_health,#SkilledNursingFacilities2012
ahrf_health,#SkilledNursingFacilities2011
ahrf_health,#SkilledNursingFacilities2010
ahrf_health,SkilledNursFacTotalBeds2018
ahrf_health,SkilledNursFacTotalBeds2017
ahrf_health,SkilledNursFacTotalBeds2016
ahrf_health,SkilledNursFacTotalBeds2015
ahrf_health,SkilledNursFacTotalBeds2014
ahrf_health,SkilledNursFacTotalBeds2013
ahrf_health,SkilledNursFacTotalBeds2012
ahrf_health,SkilledNursFacTotalBeds2011
ahrf_health,SkilledNursFacTotalBeds2010
ahrf_health,SkilledNursFacCertifiedBeds2018
ahrf_health,SkilledNursFacCertifiedBeds2017
ahrf_health,SkilledNursFacCertifiedBeds2016
ahrf_health,SkilledNursFacCertifiedBeds2015
ahrf_health,SkilledNursFacCertifiedBeds2014
ahrf_health,SkilledNursFacCertifiedBeds2013
ahrf_health,SkilledNursFacCertifiedBeds2012
ahrf_health,SkilledNursFacCertifiedBeds2011
ahrf_health,SkilledNursFacCertifiedBeds2010
ahrf_health,#NursingFacilities2018
ahrf_health,#NursingFacilities2017
ahrf_health,#NursingFacilities2016
ahrf_health,#NursingFacilities2015
ahrf_health,#NursingFacilities2014
ahrf_health,#NursingFacilities2013
ahrf_health,#NursingFacilities2012
ahrf_health,#NursingFacilities2011
ahrf_health,#NursingFacilities2010
ahrf_health,NursingFacilitiesTotalBeds2018
ahrf_health,NursingFacilitiesTotalBeds2017
ahrf_health,NursingFacilitiesTotalBeds2016
ahrf_health,NursingFacilitiesTotalBeds2015
ahrf_health,NursingFacilitiesTotalBeds2014
ahrf_health,NursingFacilitiesTotalBeds2013
ahrf_health,NursingFacilitiesTotalBeds2012
ahrf_health,NursingFacilitiesTotalBeds2011
ahrf_health,NursingFacilitiesTotalBeds2010
ahrf_health,NursingFacilitiesCertBeds2018
ahrf_health,NursingFacilitiesCertBeds2017
ahrf_health,NursingFacilitiesCertBeds2016
ahrf_health,NursingFacilitiesCertBeds2015
ahrf_health,NursingFacilitiesCertBeds2014
ahrf_health,NursingFacilitiesCertBeds2013
ahrf_health,NursingFacilitiesCertBeds2012
ahrf_health,NursingFacilitiesCertBeds2011
ahrf_health,NursingFacilitiesCertBeds2010
ahrf_health,#HomeHealthAgencies2018
ahrf_health,#HomeHealthAgencies2017
ahrf_health,#HomeHealthAgencies2016
ahrf_health,#HomeHealthAgencies2015
ahrf_health,#HomeHealthAgencies2014
ahrf_health,#HomeHealthAgencies2013
ahrf_health,#HomeHealthAgencies2012
ahrf_health,#HomeHealthAgencies2011
ahrf_health,#HomeHealthAgencies2010
ahrf_health,#RuralHealthClinics2018
ahrf_health,#RuralHealthClinics2017
ahrf_health,#RuralHealthClinics2016
ahrf_health,#RuralHealthClinics2015
ahrf_health,#RuralHealthClinics2014
ahrf_health,#RuralHealthClinics2013
ahrf_health,#RuralHealthClinics2012
ahrf_health,#RuralHealthClinics2011
ahrf_health,#RuralHealthClinics2010
ahrf_health,#AmbulatorySurgeryCenters2018
ahrf_health,#AmbulatorySurgeryCenters2017
ahrf_health,#AmbulatorySurgeryCenters2016
ahrf_health,#AmbulatorySurgeryCenters2015
ahrf_health,#AmbulatorySurgeryCenters2014
ahrf_health,#AmbulatorySurgeryCenters2013
ahrf_health,#AmbulatorySurgeryCenters2012
ahrf_health,#AmbulatorySurgeryCenters2011
ahrf_health,#AmbulatorySurgeryCenters2010
ahrf_health,#Hospices2018
ahrf_health,#Hospices2017
ahrf_health,#Hospices2016
ahrf_health,#Hospices2015
ahrf_health,#Hospices2014
ahrf_health,#Hospices2013
ahrf_health,#Hospices2012
ahrf_health,#Hospices2011
ahrf_health,#Hospices2010
ahrf_health,#CommunityMentalHealthCtrs2018
ahrf_health,#CommunityMentalHealthCtrs2017
ahrf_health,#CommunityMentalHealthCtrs2016
ahrf_health,#CommunityMentalHealthCtrs2015
ahrf_health,#CommunityMentalHealthCtrs2014
ahrf_health,#CommunityMentalHealthCtrs2013
ahrf_health,#CommunityMentalHealthCtrs2012
ahrf_health,#CommunityMentalHealthCtrs2011
ahrf_health,#CommunityMentalHealthCtrs2010
ahrf_health,#FedQualifiedHealthCenters2018
ahrf_health,#FedQualifiedHealthCenters2017
ahrf_health,#FedQualifiedHealthCenters2016
ahrf_health,#FedQualifiedHealthCenters2015
ahrf_health,#FedQualifiedHealthCenters2014
ahrf_health,#FedQualifiedHealthCenters2013
ahrf_health,#FedQualifiedHealthCenters2012
ahrf_health,#FedQualifiedHealthCenters2011
ahrf_health,#FedQualifiedHealthCenters2010
ahrf_health,#CommunityHealthCentersGranteesOnly2019
ahrf_health,#CommunityHealthCentersGranteesOnly2018
ahrf_health,#CommunityHealthCentersGranteesOnly2017
ahrf_health,#CommunityHealthCentersGranteesOnly2016
ahrf_health,#CommunityHealthCentersGranteesOnly2015
ahrf_health,#CommunityHealthCentersGranteesOnly2014
ahrf_health,#CommunityHealthCentersGranteesOnly2013
ahrf_health,#NHSCTotalActiveSites2019
ahrf_health,#NHSCTotalActiveSites2018
ahrf_health,#NHSCTotalActiveSites2017
ahrf_health,#NHSCTotalActiveSites2016
ahrf_health,#NHSCTotalActiveSites2015
ahrf_health,#NHSCSiteswithProviders2019
ahrf_health,#NHSCSiteswithProviders2018
ahrf_health,#NHSCSiteswithProviders2017
ahrf_health,#NHSCSiteswithProviders2016
ahrf_health,#NHSCSiteswithProviders2015
ahrf_health,#NHSCSiteswithProviders2014
ahrf_health,#NHSCSiteswithProviders2013
ahrf_health,#NHSCPrimCareSitesw/ProvdrSiteswithProviders2019
ahrf_health,#NHSCPrimCareSitesw/ProvdrSiteswithProviders2018
ahrf_health,#NHSCPrimCareSitesw/ProvdrSiteswithProviders2017
ahrf_health,#NHSCPrimCareSitesw/ProvdrSiteswithProviders2016
ahrf_health,#NHSCPrimCareSitesw/ProvdrSiteswithProviders2015
ahrf_health,#NHSCPrimCareSitesw/ProvdrSiteswithProviders2014
ahrf_health,#NHSCPrimCareSitesw/ProvdrSiteswithProviders2013
ahrf_health,#NHSCDentalSitesw/Providers2019
ahrf_health,#NHSCDentalSitesw/Providers2018
ahrf_health,#NHSCDentalSitesw/Providers2017
ahrf_health,#NHSCDentalSitesw/Providers2016
ahrf_health,#NHSCDentalSitesw/Providers2015
ahrf_health,#NHSCDentalSitesw/Providers2014
ahrf_health,#NHSCDentalSitesw/Providers2013
ahrf_health,#NHSCMentlHlthSitew/ProvdrSiteswithProviders2019
ahrf_health,#NHSCMentlHlthSitew/ProvdrSiteswithProviders2018
ahrf_health,#NHSCMentlHlthSitew/ProvdrSiteswithProviders2017
ahrf_health,#NHSCMentlHlthSitew/ProvdrSiteswithProviders2016
ahrf_health,#NHSCMentlHlthSitew/ProvdrSiteswithProviders2015
ahrf_health,#NHSCMentlHlthSitew/ProvdrSiteswithProviders2014
ahrf_health,#NHSCMentlHlthSitew/ProvdrSiteswithProviders2013
ahrf_health,#NHSCFTEProviders2019
ahrf_health,#NHSCFTEProviders2018
ahrf_health,#NHSCFTEProviders2017
ahrf_health,#NHSCFTEProviders2016
ahrf_health,#NHSCFTEProviders2015
ahrf_health,#NHSCFTEProviders2014
ahrf_health,#NHSCFTEProviders2013
ahrf_health,#NHSCFTEPrimCareProviders2019
ahrf_health,#NHSCFTEPrimCareProviders2018
ahrf_health,#NHSCFTEPrimCareProviders2017
ahrf_health,#NHSCFTEPrimCareProviders2016
ahrf_health,#NHSCFTEPrimCareProviders2015
ahrf_health,#NHSCFTEPrimCareProviders2014
ahrf_health,#NHSCFTEPrimCareProviders2013
ahrf_health,#NHSCFTEDentalProviders2019
ahrf_health,#NHSCFTEDentalProviders2018
ahrf_health,#NHSCFTEDentalProviders2017
ahrf_health,#NHSCFTEDentalProviders2016
ahrf_health,#NHSCFTEDentalProviders2015
ahrf_health,#NHSCFTEDentalProviders2014
ahrf_health,#NHSCFTEDentalProviders2013
ahrf_health,#NHSCFTEMentalHlthProvider2019
ahrf_health,#NHSCFTEMentalHlthProvider2018
ahrf_health,#NHSCFTEMentalHlthProvider2017
ahrf_health,#NHSCFTEMentalHlthProvider2016
ahrf_health,#NHSCFTEMentalHlthProvider2015
ahrf_health,#NHSCFTEMentalHlthProvider2014
ahrf_health,#NHSCFTEMentalHlthProvider2013
ahrf_health,InpatientDaysInclNursHome;TotalHosp2017
ahrf_health,InpatientDaysInclNursHome;TotalHosp2015
ahrf_health,InpatientDaysInclNursHome;TotalHosp2010
ahrf_health,InpatientDaysinSTGenHosp2017
ahrf_health,InpatientDaysinSTGenHosp2015
ahrf_health,InpatientDaysinSTGenHosp2010
ahrf_health,InptnDaysinSTNG/LTHosp2017
ahrf_health,InptnDaysinSTNG/LTHosp2015
ahrf_health,InptnDaysinSTNG/LTHosp2010
ahrf_health,InptnDaysinSTPsychiatric2017
ahrf_health,InptnDaysinSTRehabilitation2017
ahrf_health,InptnDaysinSTChldrn'sGen2017
ahrf_health,InptnDaysinSTChldrn'sPsych2017
ahrf_health,InptnDaysinSTAcuteLTCare2017
ahrf_health,InptnDaysinLTGenMed/Surg2017
ahrf_health,InptnDaysinLTPsychiatric2017
ahrf_health,InptnDaysinLTRehabilitation2017
ahrf_health,InptnDayinLTChronicDisease2017
ahrf_health,InptnDayinLTIntelDisablity2017
ahrf_health,InptnDaysinLTChldrn'sPsych2017
ahrf_health,InptnDaysinLTAcuteLTCare2017
ahrf_health,InptnDaysinShortTermComm2017
ahrf_health,InptnDaysinShortTermComm2015
ahrf_health,InptnDaysinShortTermComm2010
ahrf_health,InpatientDaysinVAHosps2017
ahrf_health,NursHomeInpatientDays2017
ahrf_health,NursHomeInpatientDays2015
ahrf_health,NursHomeInpatientDays2010
ahrf_health,"NursHomeInpatientDays,STGEN2017"
ahrf_health,"NursHomeInpatientDays,STGEN2015"
ahrf_health,"NursHomeInpatientDays,STGEN2010"
ahrf_health,"NursHomeInptnDays,STNG/LT2017"
