STATEFP,COUNTYFP,COUNAME,STNAME,POPULATION,LATITUDE,LONGITUDE
51,065,Fluvanna,Virginia,25691,+37.888175,-078.301879
51,067,Franklin,Virginia,56159,+37.016004,-079.861232
51,069,Frederick,Virginia,78305,+39.168677,-078.193089
51,071,Giles,Virginia,17286,+37.317609,-080.716890
51,073,Gloucester,Virginia,36858,+37.377825,-076.530947
51,075,Goochland,Virginia,21717,+37.703091,-077.851860
51,077,Grayson,Virginia,15533,+36.648239,-081.119300
51,079,Greene,Virginia,18403,+38.254353,-078.422182
51,081,Greensville,Virginia,12243,+36.721194,-077.537371
51,083,Halifax,Virginia,36241,+36.750030,-078.927107
51,085,Hanover,Virginia,99863,+37.687345,-077.420161
51,087,Henrico,Virginia,306935,+37.602760,-077.495683
51,089,Henry,Virginia,54151,+36.690407,-079.903132
51,091,Highland,Virginia,2321,+38.386074,-079.568796
51,093,Isle of Wight,Virginia,35270,+36.921892,-076.655375
51,095,James City,Virginia,67009,+37.294786,-076.757657
51,097,King and Queen,Virginia,6945,+37.699158,-076.892370
51,099,King George,Virginia,23584,+38.291254,-077.162858
51,101,King William,Virginia,15935,+37.702616,-077.056730
51,103,Lancaster,Virginia,11391,+37.703890,-076.437123
51,105,Lee,Virginia,25587,+36.715746,-083.103165
51,107,Loudoun,Virginia,312311,+39.047874,-077.510676
51,109,Louisa,Virginia,33153,+37.979376,-077.965373
51,111,Lunenburg,Virginia,12914,+36.970055,-078.216530
51,113,Madison,Virginia,13308,+38.378917,-078.235160
51,115,Mathews,Virginia,8978,+37.444144,-076.342952
51,117,Mecklenburg,Virginia,32727,+36.691889,-078.320815
51,119,Middlesex,Virginia,10959,+37.601651,-076.504547
51,121,Montgomery,Virginia,94392,+37.189631,-080.412336
51,125,Nelson,Virginia,15020,+37.810028,-078.871691
51,127,New Kent,Virginia,18429,+37.497253,-077.037031
51,131,Northampton,Virginia,12389,+37.389508,-075.917594
51,133,Northumberland,Virginia,12330,+37.890865,-076.414247
51,135,Nottoway,Virginia,15853,+37.144866,-078.075207
51,137,Orange,Virginia,33481,+38.267152,-077.966785
51,139,Page,Virginia,24042,+38.604441,-078.500392
51,141,Patrick,Virginia,18490,+36.655724,-080.282113
51,143,Pittsylvania,Virginia,63506,+36.772086,-079.409643
51,145,Powhatan,Virginia,28046,+37.546342,-077.872664
51,147,Prince Edward,Virginia,23368,+37.259323,-078.423416
51,149,Prince George,Virginia,35725,+37.215406,-077.293227
51,153,Prince William,Virginia,402002,+38.691636,-077.409683
51,155,Pulaski,Virginia,34872,+37.081529,-080.705779
51,157,Rappahannock,Virginia,7373,+38.692393,-078.124495
51,159,Richmond,Virginia,9254,+37.948660,-076.715071
51,161,Roanoke,Virginia,92376,+37.271414,-079.989575
51,163,Rockbridge,Virginia,22307,+37.786365,-079.428059
51,165,Rockingham,Virginia,76314,+38.454851,-078.837195
51,167,Russell,Virginia,28897,+36.935284,-082.090612
51,169,Scott,Virginia,23177,+36.684532,-082.594258
51,171,Shenandoah,Virginia,41993,+38.868250,-078.529664
51,173,Smyth,Virginia,32208,+36.829257,-081.574231
51,175,Southampton,Virginia,18570,+36.714730,-077.070645
51,177,Spotsylvania,Virginia,122397,+38.238928,-077.571234
51,179,Stafford,Virginia,128961,+38.416536,-077.447823
51,181,Surry,Virginia,7058,+37.118648,-076.867196
51,183,Sussex,Virginia,12087,+36.972121,-077.210307
51,185,Tazewell,Virginia,45078,+37.147549,-081.566563
51,187,Warren,Virginia,37575,+38.925068,-078.179261
51,191,Washington,Virginia,54876,+36.703579,-081.972246
51,193,Westmoreland,Virginia,17454,+38.155269,-076.844011
51,195,Wise,Virginia,41452,+36.952922,-082.609349
51,197,Wythe,Virginia,29235,+36.919123,-081.066298
51,199,York,Virginia,65464,+37.172279,-076.491930
51,510,Alexandria,Virginia,139966,+38.820052,-077.092560
51,515,Bedford,Virginia,6222,+37.337281,-079.520701
51,520,Bristol,Virginia,17835,+36.610479,-082.169512
51,530,Buena Vista,Virginia,6650,+37.734133,-079.352493
51,540,Charlottesville,Virginia,43475,+38.033545,-078.490591
51,550,Chesapeake,Virginia,222209,+36.757515,-076.282263
51,570,Colonial Heights,Virginia,17411,+37.264094,-077.401027
51,580,Covington,Virginia,5961,+37.781277,-079.989340
51,590,Danville,Virginia,43055,+36.591119,-079.409867
51,595,Emporia,Virginia,5927,+36.691841,-077.541306
51,600,Fairfax,Virginia,22565,+38.852046,-077.302597
51,610,Falls Church,Virginia,12332,+38.883689,-077.173924
51,620,Franklin,Virginia,8582,+36.678687,-076.936518
51,630,Fredericksburg,Virginia,24286,+38.298644,-077.480900
51,640,Galax,Virginia,7042,+36.665998,-080.918362
51,650,Hampton,Virginia,137436,+37.042681,-076.366965
51,660,Harrisonburg,Virginia,48914,+38.440627,-078.868871
51,670,Hopewell,Virginia,22591,+37.289087,-077.304582
51,678,Lexington,Virginia,7042,+37.784093,-079.442982
51,680,Lynchburg,Virginia,75568,+37.394382,-079.188942
51,683,Manassas,Virginia,37821,+38.753009,-077.474795
51,685,Manassas Park,Virginia,14273,+38.772139,-077.448892
51,690,Martinsville,Virginia,13821,+36.683587,-079.864820
51,700,Newport News,Virginia,180719,+37.089637,-076.495942
51,710,Norfolk,Virginia,242803,+36.891356,-076.262277
51,720,Norton,Virginia,3958,+36.938169,-082.624348
51,730,Petersburg,Virginia,32420,+37.210514,-077.396848
51,735,Poquoson,Virginia,12150,+37.131625,-076.381322
51,740,Portsmouth,Virginia,95535,+36.833227,-076.353890
51,750,Radford,Virginia,16408,+37.128676,-080.558831
51,760,Richmond,Virginia,204214,+37.535790,-077.466976
51,770,Roanoke,Virginia,97032,+37.278728,-079.960131
51,775,Salem,Virginia,24802,+37.286115,-080.055730
51,790,Staunton,Virginia,23746,+38.157796,-079.077956
51,800,Suffolk,Virginia,84585,+36.776711,-076.556872
51,810,Virginia Beach,Virginia,437994,+36.821554,-076.099445
51,820,Waynesboro,Virginia,21006,+38.072013,-078.896755
51,830,Williamsburg,Virginia,14068,+37.275866,-076.713075
51,840,Winchester,Virginia,26203,+39.175174,-078.170343
53,001,Adams,Washington,18728,+46.865676,-119.022420
53,003,Asotin,Washington,21623,+46.388456,-117.067274
53,005,Benton,Washington,175177,+46.229004,-119.276099
53,007,Chelan,Washington,72453,+47.530217,-120.344707
53,009,Clallam,Washington,71404,+48.094258,-123.451968
53,011,Clark,Washington,425363,+45.679487,-122.561881
53,013,Columbia,Washington,4078,+46.325941,-117.975741
53,015,Cowlitz,Washington,102410,+46.137731,-122.899958
53,017,Douglas,Washington,38431,+47.511897,-120.172826
53,019,Ferry,Washington,7551,+48.622195,-118.531788
53,021,Franklin,Washington,78163,+46.304218,-119.119310
53,023,Garfield,Washington,2266,+46.476155,-117.576254
53,025,Grant,Washington,89120,+47.141696,-119.469973
53,027,Grays Harbor,Washington,72797,+46.991374,-123.767630
53,029,Island,Washington,78506,+48.206288,-122.576588
53,031,Jefferson,Washington,29872,+48.008216,-122.825295
53,033,King,Washington,1931249,+47.548320,-122.229983
53,035,Kitsap,Washington,251133,+47.613056,-122.632791
53,037,Kittitas,Washington,40915,+47.047742,-120.623911
53,039,Klickitat,Washington,20318,+45.797495,-121.132931
53,041,Lewis,Washington,75455,+46.617975,-122.832505
53,043,Lincoln,Washington,10570,+47.633857,-118.325118
53,045,Mason,Washington,60699,+47.287955,-123.036931
53,047,Okanogan,Washington,41120,+48.446246,-119.578336
53,049,Pacific,Washington,20920,+46.528108,-123.896075
53,051,Pend Oreille,Washington,13001,+48.286333,-117.222011
53,053,Pierce,Washington,795225,+47.179454,-122.410936
53,055,San Juan,Washington,15769,+48.576187,-122.980165
53,057,Skagit,Washington,116901,+48.466681,-122.335882
53,059,Skamania,Washington,11066,+45.691397,-121.925675
53,061,Snohomish,Washington,713335,+47.929139,-122.189388
53,063,Spokane,Washington,471221,+47.681186,-117.370870
53,065,Stevens,Washington,43531,+48.279486,-117.810545
53,067,Thurston,Washington,252264,+46.999073,-122.840989
53,069,Wahkiakum,Washington,3978,+46.236785,-123.428851
53,071,Walla Walla,Washington,58781,+46.077821,-118.390182
53,073,Whatcom,Washington,201140,+48.820552,-122.485318
53,075,Whitman,Washington,44776,+46.797297,-117.221303
53,077,Yakima,Washington,243231,+46.515822,-120.416190
54,001,Barbour,West Virginia,16589,+39.109653,-080.004972
54,003,Berkeley,West Virginia,104169,+39.457075,-077.982455
54,005,Boone,West Virginia,24629,+38.054143,-081.752712
54,007,Braxton,West Virginia,14523,+38.691193,-080.728585
54,009,Brooke,West Virginia,24069,+40.308456,-080.585770
54,011,Cabell,West Virginia,96319,+38.413495,-082.338233
54,013,Calhoun,West Virginia,7627,+38.850540,-081.104298
54,015,Clay,West Virginia,9386,+38.468912,-081.103578
54,017,Doddridge,West Virginia,8202,+39.287426,-080.721750
54,019,Fayette,West Virginia,46039,+38.033101,-081.133550
54,021,Gilmer,West Virginia,8693,+38.924402,-080.827613
54,023,Grant,West Virginia,11937,+39.061384,-079.162438
54,025,Greenbrier,West Virginia,35480,+37.855598,-080.493567
54,027,Hampshire,West Virginia,23964,+39.327538,-078.611263
54,029,Hancock,West Virginia,30676,+40.479465,-080.569498
54,031,Hardy,West Virginia,14025,+39.037706,-078.881937
54,033,Harrison,West Virginia,69099,+39.287945,-080.343216
54,035,Jackson,West Virginia,29211,+38.840404,-081.712041
54,037,Jefferson,West Virginia,53498,+39.315195,-077.847656
54,039,Kanawha,West Virginia,193063,+38.361943,-081.652953
54,041,Lewis,West Virginia,16372,+39.032460,-080.471273
54,043,Lincoln,West Virginia,21720,+38.199035,-082.066952
54,045,Logan,West Virginia,36743,+37.856637,-081.971518
54,047,McDowell,West Virginia,22113,+37.389931,-081.658541
54,049,Marion,West Virginia,56418,+39.486129,-080.181612
54,051,Marshall,West Virginia,33107,+39.926441,-080.704500
54,053,Mason,West Virginia,27324,+38.826465,-082.059748
54,055,Mercer,West Virginia,62264,+37.352463,-081.140806
54,057,Mineral,West Virginia,28212,+39.465107,-078.909946
54,059,Mingo,West Virginia,26839,+37.705418,-082.157458
54,061,Monongalia,West Virginia,96189,+39.636196,-079.959809
54,063,Monroe,West Virginia,13502,+37.528463,-080.636561
54,065,Morgan,West Virginia,17541,+39.581071,-078.223556
54,067,Nicholas,West Virginia,26233,+38.275855,-080.775451
54,069,Ohio,West Virginia,44443,+40.078993,-080.672339
54,071,Pendleton,West Virginia,7695,+38.672518,-079.337502
54,073,Pleasants,West Virginia,7605,+39.383419,-081.192080
54,075,Pocahontas,West Virginia,8719,+38.286867,-080.024122
54,077,Preston,West Virginia,33520,+39.495471,-079.676099
54,079,Putnam,West Virginia,55486,+38.475729,-081.926568
54,081,Raleigh,West Virginia,78859,+37.770284,-081.202994
54,083,Randolph,West Virginia,29405,+38.869406,-079.872569
54,085,Ritchie,West Virginia,10449,+39.213934,-081.044436
54,087,Roane,West Virginia,14926,+38.729491,-081.346321
54,089,Summers,West Virginia,13927,+37.666908,-080.847554
54,091,Taylor,West Virginia,16895,+39.337291,-080.064419
54,093,Tucker,West Virginia,7141,+39.111730,-079.607202
54,095,Tyler,West Virginia,9208,+39.508846,-080.925137
54,097,Upshur,West Virginia,24254,+38.953837,-080.228779
54,099,Wayne,West Virginia,42481,+38.261889,-082.491282
54,101,Webster,West Virginia,9154,+38.469808,-080.479615
54,103,Wetzel,West Virginia,16583,+39.626810,-080.758633
54,105,Wirt,West Virginia,5717,+39.052702,-081.392132
54,107,Wood,West Virginia,86956,+39.266169,-081.530388
54,109,Wyoming,West Virginia,23796,+37.628554,-081.564644
55,001,Adams,Wisconsin,20875,+43.944401,-089.782239
55,003,Ashland,Wisconsin,16157,+46.470378,-090.783551
55,005,Barron,Wisconsin,45870,+45.436158,-091.815595
55,007,Bayfield,Wisconsin,15014,+46.588678,-091.102103
55,009,Brown,Wisconsin,248007,+44.497198,-088.031843
55,011,Buffalo,Wisconsin,13587,+44.379071,-091.743927
55,013,Burnett,Wisconsin,15457,+45.833418,-092.413067
55,015,Calumet,Wisconsin,48971,+44.149211,-088.258764
55,017,Chippewa,Wisconsin,62415,+44.986588,-091.327380
55,019,Clark,Wisconsin,34690,+44.784643,-090.547599
55,021,Columbia,Wisconsin,56833,+43.461490,-089.367399
55,023,Crawford,Wisconsin,16644,+43.159807,-091.011263
55,025,Dane,Wisconsin,488073,+43.074343,-089.393883
55,027,Dodge,Wisconsin,88759,+43.434231,-088.712346
55,029,Door,Wisconsin,27785,+44.904102,-087.345365
55,031,Douglas,Wisconsin,44159,+46.633029,-092.017477
55,033,Dunn,Wisconsin,43857,+44.914467,-091.895108
55,035,Eau Claire,Wisconsin,98736,+44.790413,-091.454948
55,037,Florence,Wisconsin,4423,+45.852429,-088.237785
55,039,Fond du Lac,Wisconsin,101633,+43.764930,-088.486885
55,041,Forest,Wisconsin,9304,+45.561305,-088.806904
55,043,Grant,Wisconsin,51208,+42.825290,-090.616057
55,045,Green,Wisconsin,36842,+42.670633,-089.576089
55,047,Green Lake,Wisconsin,19051,+43.844076,-089.013089
55,049,Iowa,Wisconsin,23687,+42.982704,-090.126735
55,051,Iron,Wisconsin,5916,+46.353147,-090.196635
55,053,Jackson,Wisconsin,20449,+44.320474,-090.901558
55,055,Jefferson,Wisconsin,83686,+43.040167,-088.784757
55,057,Juneau,Wisconsin,26664,+43.842134,-090.100354
55,059,Kenosha,Wisconsin,166426,+42.572633,-087.922956
55,061,Kewaunee,Wisconsin,20574,+44.527541,-087.589790
55,063,La Crosse,Wisconsin,114638,+43.858367,-091.208437
55,065,Lafayette,Wisconsin,16836,+42.661836,-090.139042
55,067,Langlade,Wisconsin,19977,+45.184440,-089.105771
55,069,Lincoln,Wisconsin,28743,+45.285493,-089.686664
55,071,Manitowoc,Wisconsin,81442,+44.104426,-087.723854
55,073,Marathon,Wisconsin,134063,+44.908503,-089.710946
55,075,Marinette,Wisconsin,41749,+45.221014,-087.846106
55,077,Marquette,Wisconsin,15404,+43.813741,-089.411070
55,078,Menominee,Wisconsin,4232,+44.913795,-088.641293
55,079,Milwaukee,Wisconsin,947735,+43.032865,-087.959548
55,081,Monroe,Wisconsin,44673,+43.942291,-090.640636
55,083,Oconto,Wisconsin,37660,+44.897900,-088.147837
55,085,Oneida,Wisconsin,35998,+45.708051,-089.490882
55,087,Outagamie,Wisconsin,176695,+44.309508,-088.400738
55,089,Ozaukee,Wisconsin,86395,+43.320380,-087.949891
55,091,Pepin,Wisconsin,7469,+44.590724,-091.989241
55,093,Pierce,Wisconsin,41019,+44.771766,-092.544547
55,095,Polk,Wisconsin,44205,+45.406302,-092.478528
55,097,Portage,Wisconsin,70019,+44.498175,-089.526902
55,099,Price,Wisconsin,14159,+45.724747,-090.398474
55,101,Racine,Wisconsin,195408,+42.734943,-087.926109
55,103,Richland,Wisconsin,18021,+43.350327,-090.390550
55,105,Rock,Wisconsin,160331,+42.651893,-089.037410
55,107,Rusk,Wisconsin,14755,+45.448067,-091.127194
55,109,St. Croix,Wisconsin,84345,+45.018036,-092.579597
55,111,Sauk,Wisconsin,61976,+43.446515,-089.869597
55,113,Sawyer,Wisconsin,16557,+45.936442,-091.346565
55,115,Shawano,Wisconsin,41949,+44.787648,-088.686230
55,117,Sheboygan,Wisconsin,115507,+43.733217,-087.820251
55,119,Taylor,Wisconsin,20689,+45.173257,-090.412651
55,121,Trempealeau,Wisconsin,28816,+44.292059,-091.360514
55,123,Vernon,Wisconsin,29773,+43.605782,-090.836755
55,125,Vilas,Wisconsin,21430,+45.984593,-089.499417
55,127,Walworth,Wisconsin,102228,+42.664074,-088.540668
55,129,Washburn,Wisconsin,15911,+45.847241,-091.834412
55,131,Washington,Wisconsin,131887,+43.347344,-088.215167
55,133,Waukesha,Wisconsin,389891,+43.034419,-088.236902
55,135,Waupaca,Wisconsin,52410,+44.432371,-088.937106
55,137,Waushara,Wisconsin,24496,+44.101150,-089.225960
55,139,Winnebago,Wisconsin,166994,+44.100643,-088.540068
55,141,Wood,Wisconsin,74749,+44.478782,-089.963901
56,001,Albany,Wyoming,36299,+41.314993,-105.598281
56,003,Big Horn,Wyoming,11668,+44.629497,-108.244578
56,005,Campbell,Wyoming,46133,+44.254397,-105.494894
56,007,Carbon,Wyoming,15885,+41.670117,-107.083924
56,009,Converse,Wyoming,13833,+42.794110,-105.527589
56,011,Crook,Wyoming,7083,+44.432535,-104.625297
56,013,Fremont,Wyoming,40123,+43.013591,-108.608913
56,015,Goshen,Wyoming,13249,+42.046971,-104.220514
56,017,Hot Springs,Wyoming,4812,+43.661835,-108.230408
56,019,Johnson,Wyoming,8569,+44.290845,-106.693517
56,021,Laramie,Wyoming,91738,+41.153225,-104.773209
56,023,Lincoln,Wyoming,18106,+42.580437,-110.841375
56,025,Natrona,Wyoming,75450,+42.844218,-106.336877
56,027,Niobrara,Wyoming,2484,+42.809987,-104.465879
56,029,Park,Wyoming,28205,+44.615174,-108.973460
56,031,Platte,Wyoming,8667,+42.102310,-104.928453
56,033,Sheridan,Wyoming,29116,+44.781091,-106.974338
56,035,Sublette,Wyoming,10247,+42.780901,-109.961153
56,037,Sweetwater,Wyoming,43806,+41.580266,-109.295115
56,039,Teton,Wyoming,21294,+43.494174,-110.784353
56,041,Uinta,Wyoming,21118,+41.271860,-110.767519
56,043,Washakie,Wyoming,8533,+44.012142,-107.911552
56,045,Weston,Wyoming,7208,+43.910214,-104.312414
72,001,Adjuntas,Puerto Rico,19483,+18.174108,-066.741990
72,003,Aguada,Puerto Rico,41959,+18.362562,-067.176661
72,005,Aguadilla,Puerto Rico,60949,+18.459398,-067.128280
72,007,Aguas Buenas,Puerto Rico,28659,+18.249373,-066.121454
72,009,Aibonito,Puerto Rico,25900,+18.136940,-066.268194
72,011,Añasco,Puerto Rico,29261,+18.290647,-067.140971
72,013,Arecibo,Puerto Rico,96440,+18.439210,-066.691714
72,015,Arroyo,Puerto Rico,19575,+17.985863,-066.054350
72,017,Barceloneta,Puerto Rico,24816,+18.443848,-066.558395
72,019,Barranquitas,Puerto Rico,30318,+18.202273,-066.311191
72,021,Bayamón,Puerto Rico,208116,+18.372898,-066.167974
72,023,Cabo Rojo,Puerto Rico,50917,+18.069879,-067.157100
72,025,Caguas,Puerto Rico,142893,+18.226381,-066.045656
72,027,Camuy,Puerto Rico,35159,+18.444129,-066.862184
72,029,Canóvanas,Puerto Rico,47648,+18.358909,-065.894869
72,031,Carolina,Puerto Rico,176762,+18.393375,-065.971440
72,033,Cataño,Puerto Rico,28140,+18.436525,-066.141011
72,035,Cayey,Puerto Rico,48119,+18.118332,-066.151553
72,037,Ceiba,Puerto Rico,13631,+18.262413,-065.656978
72,039,Ciales,Puerto Rico,18782,+18.314399,-066.494215
72,041,Cidra,Puerto Rico,43480,+18.172001,-066.151890
72,043,Coamo,Puerto Rico,40512,+18.079352,-066.361039
72,045,Comerío,Puerto Rico,20778,+18.225751,-066.223559
72,047,Corozal,Puerto Rico,37142,+18.317295,-066.322888
72,049,Culebra,Puerto Rico,1818,+18.310463,-065.301586
72,051,Dorado,Puerto Rico,38165,+18.439872,-066.282724
72,053,Fajardo,Puerto Rico,36993,+18.327485,-065.656334
72,054,Florida,Puerto Rico,12680,+18.368262,-066.562452
72,055,Guánica,Puerto Rico,19427,+17.984623,-066.910680
72,057,Guayama,Puerto Rico,45362,+17.981258,-066.120889
72,059,Guayanilla,Puerto Rico,21581,+18.032481,-066.792529
72,061,Guaynabo,Puerto Rico,97924,+18.367069,-066.113696
72,063,Gurabo,Puerto Rico,45369,+18.253943,-065.979058
72,065,Hatillo,Puerto Rico,41953,+18.440744,-066.797784
72,067,Hormigueros,Puerto Rico,17250,+18.141102,-067.121029
72,069,Humacao,Puerto Rico,58466,+18.144804,-065.817109
72,071,Isabela,Puerto Rico,45631,+18.474034,-067.018047
72,073,Jayuya,Puerto Rico,16642,+18.216874,-066.592068
72,075,Juana Díaz,Puerto Rico,50747,+18.041996,-066.505893
72,077,Juncos,Puerto Rico,40290,+18.223233,-065.913335
72,079,Lajas,Puerto Rico,25753,+18.031994,-067.046649
72,081,Lares,Puerto Rico,30753,+18.292344,-066.870586
72,083,Las Marías,Puerto Rico,9881,+18.241149,-066.993607
72,085,Las Piedras,Puerto Rico,38675,+18.179970,-065.873506
72,087,Loíza,Puerto Rico,30060,+18.419358,-065.869075
72,089,Luquillo,Puerto Rico,20068,+18.361056,-065.723716
72,091,Manatí,Puerto Rico,44113,+18.427182,-066.482836
72,093,Maricao,Puerto Rico,6276,+18.175282,-066.953144
72,095,Maunabo,Puerto Rico,12225,+18.010192,-065.905431
72,097,Mayagüez,Puerto Rico,89080,+18.201082,-067.132903
72,099,Moca,Puerto Rico,40109,+18.381092,-067.083973
72,101,Morovis,Puerto Rico,32610,+18.328413,-066.412258
72,103,Naguabo,Puerto Rico,26720,+18.218419,-065.748130
72,105,Naranjito,Puerto Rico,30402,+18.293114,-066.250535
72,107,Orocovis,Puerto Rico,23423,+18.221464,-066.407260
72,109,Patillas,Puerto Rico,19277,+18.007119,-066.003920
72,111,Peñuelas,Puerto Rico,24282,+18.058204,-066.722077
72,113,Ponce,Puerto Rico,166327,+18.021131,-066.618509
72,115,Quebradillas,Puerto Rico,25919,+18.453860,-066.927221
72,117,Rincón,Puerto Rico,15200,+18.333906,-067.234088
72,119,Río Grande,Puerto Rico,54304,+18.366944,-065.827658
72,121,Sabana Grande,Puerto Rico,25265,+18.070377,-066.950338
72,123,Salinas,Puerto Rico,31078,+17.991594,-066.259374
72,125,San Germán,Puerto Rico,35527,+18.095948,-067.041386
72,127,San Juan,Puerto Rico,395326,+18.402313,-066.056102
72,129,San Lorenzo,Puerto Rico,41058,+18.170504,-065.972529
72,131,San Sebastián,Puerto Rico,42430,+18.334585,-066.980985
72,133,Santa Isabel,Puerto Rico,23274,+17.987300,-066.395637
72,135,Toa Alta,Puerto Rico,74066,+18.367213,-066.229829
72,137,Toa Baja,Puerto Rico,89609,+18.429350,-066.202254
72,139,Trujillo Alto,Puerto Rico,74842,+18.350750,-066.007967
72,141,Utuado,Puerto Rico,33149,+18.268683,-066.705787
72,143,Vega Alta,Puerto Rico,39951,+18.421374,-066.331461
72,145,Vega Baja,Puerto Rico,59662,+18.439661,-066.398967
72,147,Vieques,Puerto Rico,9301,+18.134570,-065.450017
72,149,Villalba,Puerto Rico,26073,+18.124120,-066.486172
72,151,Yabucoa,Puerto Rico,37941,+18.068328,-065.886720
72,153,Yauco,Puerto Rico,42043,+18.044387,-066.859074
